year,value,count,std,predicted
1981.0,0.5053274509803922,10,0.14071026510092174,0.5058870991784737
1983.0,0.48570606060606064,11,0.10208050942290799,0.5072904812306739
1988.0,0.5307999999999999,5,0.08651416069060598,0.5107989363611739
1989.0,0.5145992998110613,49,0.14992661717629974,0.5115006273872741
1990.0,0.5202431818181819,16,0.14635793862427524,0.512202318413374
1991.0,0.5640858688930117,28,0.14151179448337897,0.512904009439474
1993.0,0.49282520325203255,41,0.11042445023647209,0.5143073914916741
1994.0,0.525618005952381,56,0.11761120140703447,0.5150090825177741
1995.0,0.49110313186813187,65,0.12387778710209049,0.5157107735438743
1996.0,0.5272576097105509,51,0.13102175964061918,0.5164124645699742
1997.0,0.5548984375,32,0.1144110145804873,0.5171141555960742
1998.0,0.4886509802369224,58,0.13268877763676915,0.5178158466221742
1999.0,0.520073816872428,54,0.13912381493733056,0.5185175376482744
2000.0,0.5330649436090226,38,0.12256382777212865,0.5192192286743743
2001.0,0.5242889612290298,73,0.12610213148932958,0.5199209197004743
2002.0,0.48986040643268924,113,0.12380770277665722,0.5206226107265745
2003.0,0.5271614276748893,169,0.12287183492694595,0.5213243017526744
2004.0,0.48412676285250394,132,0.12267142634272322,0.5220259927787744
2005.0,0.5103037867447724,416,0.12924416061679236,0.5227276838048743
2006.0,0.523560758444078,283,0.11928073189585225,0.5234293748309745
2007.0,0.5203536071384721,724,0.12230203125611502,0.5241310658570745
2008.0,0.5061489805673843,507,0.11858292800157468,0.5248327568831744
2009.0,0.5235696494644875,236,0.12266421941797026,0.5255344479092746
2010.0,0.5194014442224979,338,0.10582050340823988,0.5262361389353746
2011.0,0.5129146241291751,371,0.113456757134297,0.5269378299614745
2012.0,0.5330836231562014,333,0.10132414453516264,0.5276395209875745
2013.0,0.5230841172123247,309,0.11297845100567974,0.5283412120136747
2014.0,0.5189010236038645,418,0.12451962365460024,0.5290429030397746
2015.0,0.528232865519175,252,0.11355560313868505,0.5297445940658746
2016.0,0.5211247757258174,72,0.13587444061589718,0.5304462850919748
2017.0,0.608404761904762,6,0.10831915867497507,0.5311479761180747
