year,value,count,std,predicted
1993.0,0.14734015,4,0.027476849866084237,0.1588868338798255
1998.0,0.1271289913888889,4,0.13354738816549666,0.17118622250008908
2000.0,0.15873806071428567,3,0.12326283937226602,0.17610597794819505
2002.0,0.1247692621428571,3,0.0433607849930151,0.18102573339630013
2003.0,0.2114588588095238,7,0.09848962500379153,0.18348561112035267
2004.0,0.15843857899999997,5,0.0844251379727872,0.1859454888444052
2005.0,0.3490303781818182,11,0.18325831344617383,0.18840536656845863
2006.0,0.1969453497164502,22,0.070812347166181,0.19086524429251117
2007.0,0.21090036338392856,16,0.10283053685197473,0.1933251220165637
2008.0,0.19205645129271706,17,0.12464015808427602,0.19578499974061625
2009.0,0.2364823996944444,8,0.23008200324265118,0.19824487746466968
2010.0,0.21781202283783785,9,0.11608200470261437,0.20070475518872222
2011.0,0.2056338982051282,13,0.1692899936929422,0.20316463291277476
2012.0,0.1604082974005602,17,0.041297145624128145,0.2056245106368273
2014.0,0.20763111131578946,19,0.054745779248158266,0.21054426608493326
2015.0,0.15152961232,10,0.12907954005918004,0.2130041438089858
