year,value,count,std,predicted
1966.0,0.0910181434090908,4,0.014239588148186714,0.15534276113436105
1986.0,0.11427359916386548,10,0.04231777722301011,0.1557278500856846
1987.0,0.16739228416725196,13,0.0975729389285313,0.15574710453325077
1988.0,0.15148103073472818,9,0.10199530434739695,0.15576635898081695
1990.0,0.168780293234127,6,0.08359941168319346,0.1558048678759493
1992.0,0.11548470703703696,3,0.0067203945164193285,0.15584337677108168
1993.0,0.20742787134224594,5,0.17267676915583158,0.15586263121864785
1994.0,0.3109744898100048,11,0.30530345438356554,0.15588188566621403
1995.0,0.20655228555191493,20,0.21269525354167357,0.1559011401137802
1996.0,0.15492835556118772,15,0.12744509635931853,0.15592039456134638
1997.0,0.16250191473384232,12,0.12430937118250654,0.15593964900891255
1998.0,0.15821835063646195,22,0.11791836595685884,0.15595890345647873
1999.0,0.15704775544807761,31,0.16228808173531342,0.1559781579040449
2000.0,0.12071252184709849,15,0.06518214627574496,0.15599741235161108
2001.0,0.18795434567352926,51,0.10728363577444383,0.15601666679917725
2002.0,0.14109559471169889,33,0.07402344279743953,0.15603592124674343
2003.0,0.17477492061760586,53,0.0983282819019958,0.1560551756943096
2004.0,0.15234674687474545,102,0.09691713328536831,0.15607443014187578
2005.0,0.13771370099196809,66,0.09486037447895186,0.15609368458944195
2006.0,0.15587345701484356,131,0.08199709009302394,0.15611293903700815
2007.0,0.1502986305505434,98,0.09693163370772366,0.15613219348457433
2008.0,0.15231997669394193,171,0.0961735503241351,0.1561514479321405
2009.0,0.13231373019458736,216,0.0709763884396298,0.15617070237970668
2010.0,0.1409295857129305,146,0.09281406424746919,0.15618995682727285
2011.0,0.1363936858036411,156,0.06661747424865828,0.15620921127483903
2012.0,0.12021382943643233,72,0.059006785679367534,0.1562284657224052
2013.0,0.13239117972211986,30,0.09293150523735007,0.15624772016997138
2014.0,0.12791802973160465,58,0.07254944852209873,0.15626697461753758
2015.0,0.19693272489574679,32,0.18498606383586366,0.15628622906510375
2016.0,0.17504286763787374,7,0.08998095505555238,0.15630548351266993
2017.0,0.13526782517644648,21,0.09699227133764496,0.1563247379602361
