year,value,count,std,predicted
1977.0,0.48381481481481486,3,0.04792230508962273,0.414188869857289
1980.0,0.39859999999999995,5,0.08263655365514706,0.41444173264573947
1985.0,0.41888744588744586,3,0.07146590563074413,0.41486317062649025
1986.0,0.4505441176470588,12,0.14757205228818257,0.41494745822264045
1988.0,0.3694375,9,0.0799395034932667,0.4151160334149408
1989.0,0.39557910609857977,30,0.1258678168973865,0.41520032101109094
1990.0,0.40252023809523807,14,0.11711490890562626,0.41528460860724115
1991.0,0.42237909663865547,68,0.09575524142908583,0.4153688962033913
1992.0,0.42281178861788615,41,0.07615715524528344,0.41545318379954144
1993.0,0.40097762178434593,145,0.11112113803484698,0.41553747139569164
1994.0,0.3931749049501223,115,0.09988496398054357,0.41562175899184184
1995.0,0.4162583285135917,38,0.09105520228933849,0.415706046587992
1996.0,0.40535,83,0.10563383325261978,0.41579033418414213
1997.0,0.43046651566339067,56,0.11829742805152761,0.41587462178029233
1998.0,0.42937569727891156,70,0.1412907638017792,0.4159589093764425
1999.0,0.4090306349206349,105,0.09099415879287012,0.4160431969725926
2000.0,0.39026947496947495,66,0.09761213640678351,0.4161274845687428
2001.0,0.41563369467787115,100,0.12207699298371041,0.416211772164893
2002.0,0.415102578327821,103,0.1250322976585882,0.41629605976104317
2003.0,0.4059700915680186,159,0.11035161950812786,0.4163803473571933
2004.0,0.4130795800768955,149,0.1150651873701009,0.4164646349533435
2005.0,0.4238445303879127,136,0.10063106035384316,0.41654892254949366
2006.0,0.41236295897744457,277,0.09922938858009796,0.4166332101456438
2007.0,0.42259019498001515,83,0.08878768760292664,0.416717497741794
2008.0,0.41545314964901436,133,0.10245824402709454,0.4168017853379442
2009.0,0.4003664984539271,175,0.08627286440054159,0.4168860729340943
2010.0,0.414747677175232,147,0.10629860885595016,0.4169703605302445
2011.0,0.3923864946647555,138,0.09076658512646894,0.4170546481263947
2012.0,0.41047489641986046,139,0.10471303186075027,0.41713893572254485
2013.0,0.4078391903399414,233,0.09694284399934548,0.417223223318695
2014.0,0.4199694407769352,212,0.1046460346969398,0.4173075109148452
2015.0,0.4208142521367521,90,0.10591441745417626,0.41739179851099534
2016.0,0.4121414902998236,54,0.11574261034689293,0.4174760861071455
2017.0,0.5063333333333333,3,0.045544849690533976,0.4175603737032957
