language,emotion,year,value,count,std,slope,intercept,r_value,p_value,predicted
english,valence_mean,1959,0.2771508419045824,16,0.26767633442196803,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.20440676868134222
english,valence_mean,1960,0.25613115264439107,38,0.23230597849956855,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.2038872598205015
english,valence_mean,1961,0.14588058436965579,17,0.15668694608932676,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.20336775095966053
english,valence_mean,1962,0.20242911414169995,26,0.20942560313874203,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.2028482420988198
english,valence_mean,1963,0.2238554029408814,94,0.17538961668869607,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.20232873323797884
english,valence_mean,1964,0.16927167104532875,42,0.2500637820809959,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.2018092243771381
english,valence_mean,1965,0.1446595231384284,20,0.27116017242328466,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.20128971551629715
english,valence_mean,1966,0.14294865298553172,17,0.17496317328336564,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.20077020665545642
english,valence_mean,1967,0.227719944464582,52,0.2077790871734442,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.20025069779461568
english,valence_mean,1968,0.19278186200805103,80,0.19160526572950878,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19973118893377473
english,valence_mean,1969,0.22092829914851023,103,0.1886154165880022,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.199211680072934
english,valence_mean,1970,0.19946794188658798,489,0.1989922021763303,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19869217121209304
english,valence_mean,1971,0.16266488774837312,147,0.1914220085369596,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1981726623512523
english,valence_mean,1972,0.20303151302349637,198,0.19884665568725246,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19765315349041157
english,valence_mean,1973,0.18391983121056793,253,0.19146938138947367,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19713364462957061
english,valence_mean,1974,0.20724572741521763,161,0.17806075577795225,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19661413576872988
english,valence_mean,1975,0.19584827564206117,475,0.1938930132392567,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19609462690788892
english,valence_mean,1976,0.21466452772406266,324,0.19161455860517132,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1955751180470482
english,valence_mean,1977,0.20150915095835453,411,0.20390386677360622,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19505560918620723
english,valence_mean,1978,0.2329052685218444,396,0.2046971556370335,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1945361003253665
english,valence_mean,1979,0.23027956688719026,321,0.21625393880395946,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19401659146452577
english,valence_mean,1980,0.19068878764887048,636,0.2385128420874719,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1934970826036848
english,valence_mean,1981,0.18257067454503617,410,0.18965388102073133,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19297757374284408
english,valence_mean,1982,0.20720720616006613,471,0.2165883087571289,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19245806488200312
english,valence_mean,1983,0.19590410340829378,738,0.2161553298115639,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1919385560211624
english,valence_mean,1984,0.2028294166045356,901,0.2251736101722052,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19141904716032165
english,valence_mean,1985,0.16924829015007611,1311,0.20569597591411945,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1908995382994807
english,valence_mean,1986,0.2004548554604765,1610,0.22126483186658633,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.19038002943863996
english,valence_mean,1987,0.20671725956907636,2352,0.20435614950168338,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.189860520577799
english,valence_mean,1988,0.20998010475622425,2975,0.21110729082396337,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18934101171695827
english,valence_mean,1989,0.19775449317114138,3565,0.20729290482162327,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18882150285611732
english,valence_mean,1990,0.2114702984423969,5056,0.21966162136074316,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18830199399527658
english,valence_mean,1991,0.19744925830030338,5316,0.21515856900748037,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18778248513443585
english,valence_mean,1992,0.19432957135158754,5544,0.21527326224546908,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1872629762735949
english,valence_mean,1993,0.19641036391451638,6631,0.2195945940133322,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18674346741275416
english,valence_mean,1994,0.18128773339684312,6916,0.2188435425861047,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1862239585519132
english,valence_mean,1995,0.18008408393360267,8679,0.2162295971687665,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18570444969107247
english,valence_mean,1996,0.183637510037447,9400,0.21865659992281497,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18518494083023174
english,valence_mean,1997,0.17830431414922435,11646,0.223943471083944,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18466543196939078
english,valence_mean,1998,0.17350543211524203,12382,0.2217725727615749,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18414592310855005
english,valence_mean,1999,0.18731126905239637,15038,0.22632693061466364,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1836264142477091
english,valence_mean,2000,0.18161042262917154,16360,0.22734567078308682,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18310690538686836
english,valence_mean,2001,0.1766414079968655,19196,0.23016291418414597,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18258739652602762
english,valence_mean,2002,0.1742902469869561,21227,0.2285224730690338,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18206788766518667
english,valence_mean,2003,0.18230201624772607,31184,0.2286961192046282,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18154837880434593
english,valence_mean,2004,0.1670843600492189,29918,0.23188270929360613,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18102886994350498
english,valence_mean,2005,0.17108878625014956,47346,0.2301057366513657,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.18050936108266424
english,valence_mean,2006,0.16648037484540631,61864,0.22759647881649028,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1799898522218233
english,valence_mean,2007,0.17283003909818195,65531,0.23503263995782675,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17947034336098255
english,valence_mean,2008,0.15844724295443371,83549,0.23493931954261527,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17895083450014182
english,valence_mean,2009,0.16188234174419008,68822,0.23154884812965768,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17843132563930086
english,valence_mean,2010,0.17198490951165976,52339,0.22755557234894688,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17791181677846013
english,valence_mean,2011,0.1683785039438302,46637,0.2260416119125697,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17739230791761917
english,valence_mean,2012,0.16405480347050747,24632,0.22648690819741765,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17687279905677844
english,valence_mean,2013,0.16450433921970298,23027,0.2266476567674581,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1763532901959377
english,valence_mean,2014,0.1716348221224185,31527,0.22164826362548587,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17583378133509675
english,valence_mean,2015,0.16309608710704612,40496,0.22143681978627341,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17531427247425602
english,valence_mean,2016,0.17990856284260417,13491,0.22565454587216321,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17479476361341506
english,valence_mean,2017,0.18789439180223858,1741,0.23227828592390823,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.17427525475257433
english,valence_mean,2020,0.23385142002983902,6,0.1663943439090502,-0.000519508860840826,1.2221246270685204,-0.2892428367341177,0.01127079194479825,0.1727167281700519
english,arousal_mean,1900,0.144332399237255,20,0.11915686871746345,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.22317673440598007
english,arousal_mean,1901,0.3087841010826256,15,0.12218739201036492,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.2228126443611198
english,arousal_mean,1902,0.41504432320021595,8,0.19836463312995264,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.22244855431625965
english,arousal_mean,1903,0.30937936566454177,20,0.06804906115898812,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.2220844642713995
english,arousal_mean,1905,0.31522614959436196,82,0.19341322676864192,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.22135628418167907
english,arousal_mean,1910,0.1808257955999828,13,0.09880232080108242,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.2195358339573782
english,arousal_mean,1912,0.3757505046260231,17,0.21358436928781582,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.21880765386765777
english,arousal_mean,1950,0.10365647785714266,3,0.04530744772938812,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20497223216297056
english,arousal_mean,1951,0.18882953125074725,40,0.18718879171801012,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.2046081421181103
english,arousal_mean,1952,0.12824171060596745,8,0.09226064380530505,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20424405207325014
english,arousal_mean,1953,0.1140034797058823,4,0.03929771754608205,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20387996202838998
english,arousal_mean,1954,0.1168802496831612,6,0.09479694814329545,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20351587198352972
english,arousal_mean,1955,0.21522504232083975,15,0.09888537127835277,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20315178193866956
english,arousal_mean,1956,0.18238300805161464,39,0.1438120157266787,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.2027876918938094
english,arousal_mean,1957,0.1499141633882298,10,0.11324545890079803,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20242360184894914
english,arousal_mean,1958,0.17821604210460704,14,0.11119836503893409,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.202059511804089
english,arousal_mean,1959,0.21976489420535544,16,0.18816550321468908,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20169542175922883
english,arousal_mean,1960,0.18611101985829015,38,0.1388977860671682,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20133133171436857
english,arousal_mean,1961,0.1483650680192102,17,0.10996310804329777,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.2009672416695084
english,arousal_mean,1962,0.18694912858140628,26,0.14844422105612523,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.20060315162464826
english,arousal_mean,1963,0.11887563088760454,94,0.1161881135972052,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.200239061579788
english,arousal_mean,1964,0.16404499968171254,42,0.13990507120243265,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19987497153492784
english,arousal_mean,1965,0.16412498407205875,20,0.16469521747167398,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19951088149006768
english,arousal_mean,1966,0.12131635529813678,17,0.09766244812994831,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19914679144520742
english,arousal_mean,1967,0.17732264976872972,52,0.14938808170834217,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19878270140034726
english,arousal_mean,1968,0.11720363753166367,80,0.104561691063289,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1984186113554871
english,arousal_mean,1969,0.1562470375228602,103,0.13524816431541692,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19805452131062684
english,arousal_mean,1970,0.1733451087219107,489,0.13063912912685505,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1976904312657667
english,arousal_mean,1971,0.14606509623645336,147,0.13619166959674195,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19732634122090653
english,arousal_mean,1972,0.16844163918859975,198,0.11781921524351437,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19696225117604638
english,arousal_mean,1973,0.1435670665349386,253,0.10807439681625398,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1965981611311861
english,arousal_mean,1974,0.16716031850536917,161,0.1105351399064742,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19623407108632596
english,arousal_mean,1975,0.1592894616909273,475,0.12359002388108803,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1958699810414658
english,arousal_mean,1976,0.1536997084858169,324,0.1030329577519784,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19550589099660554
english,arousal_mean,1977,0.17988675130643997,411,0.14160673965312834,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19514180095174538
english,arousal_mean,1978,0.1999097431594036,396,0.13443158524104817,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19477771090688523
english,arousal_mean,1979,0.2031689361500475,321,0.14405784381771983,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19441362086202496
english,arousal_mean,1980,0.2158846682530432,636,0.16011315756400255,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1940495308171648
english,arousal_mean,1981,0.20440078595759018,410,0.1749054350598961,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19368544077230465
english,arousal_mean,1982,0.2139148795720445,471,0.14013430288217382,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19332135072744439
english,arousal_mean,1983,0.2162279160439098,738,0.16011345226035273,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19295726068258423
english,arousal_mean,1984,0.21844485881321454,901,0.15778936525984066,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19259317063772408
english,arousal_mean,1985,0.18607785450702474,1311,0.14688886890586952,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1922290805928638
english,arousal_mean,1986,0.19865795411322185,1610,0.15138545136788348,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19186499054800366
english,arousal_mean,1987,0.18295864257339253,2352,0.13381399796643023,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1915009005031435
english,arousal_mean,1988,0.18736200537530884,2975,0.1447713847946146,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19113681045828324
english,arousal_mean,1989,0.18637362100688115,3565,0.13925231930944146,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19077272041342308
english,arousal_mean,1990,0.19605618099621053,5056,0.14825533571546468,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19040863036856293
english,arousal_mean,1991,0.18401870214034774,5316,0.14107683082420946,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.19004454032370266
english,arousal_mean,1992,0.19094788508795746,5544,0.1436846183817701,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1896804502788425
english,arousal_mean,1993,0.1907287640096041,6631,0.14729930403472427,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18931636023398235
english,arousal_mean,1994,0.19713073167836023,6916,0.15186543814932332,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18895227018912208
english,arousal_mean,1995,0.19464297483919427,8679,0.15555866485416692,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18858818014426193
english,arousal_mean,1996,0.19373450272408632,9400,0.15088120571304262,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18822409009940178
english,arousal_mean,1997,0.19914565166174694,11646,0.15449525458976657,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1878600000545415
english,arousal_mean,1998,0.20213179958367347,12382,0.15434223512731898,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18749591000968135
english,arousal_mean,1999,0.20844589312513473,15038,0.15795518997353952,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1871318199648212
english,arousal_mean,2000,0.21074114492144447,16360,0.16056013012296236,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18676772991996093
english,arousal_mean,2001,0.20729695485173108,19196,0.16065839410841756,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18640363987510078
english,arousal_mean,2002,0.20537550671409532,21227,0.1563348725486738,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18603954983024062
english,arousal_mean,2003,0.2009818187349481,31184,0.15739753179115895,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18567545978538047
english,arousal_mean,2004,0.2067725071624492,29918,0.16002352673245335,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1853113697405202
english,arousal_mean,2005,0.20568974212832422,47346,0.15698129255726254,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18494727969566005
english,arousal_mean,2006,0.2044398807875986,61864,0.15983690686193558,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1845831896507999
english,arousal_mean,2007,0.20960846051996657,65531,0.16329506300559463,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18421909960593963
english,arousal_mean,2008,0.21330944972962113,83549,0.16668902541268438,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18385500956107947
english,arousal_mean,2009,0.20772328766209527,68822,0.15853438108741855,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18349091951621932
english,arousal_mean,2010,0.20885037637960924,52339,0.15588571561452932,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18312682947135905
english,arousal_mean,2011,0.20779590911904716,46637,0.15471181977592463,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1827627394264989
english,arousal_mean,2012,0.21348948103037713,24632,0.15721058145288344,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18239864938163874
english,arousal_mean,2013,0.21135798008609774,23027,0.15630922160080168,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18203455933677848
english,arousal_mean,2014,0.2044229334499778,31527,0.14997209554307975,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18167046929191832
english,arousal_mean,2015,0.21155931872559353,40496,0.15644012761596623,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18130637924705817
english,arousal_mean,2016,0.2065064299026859,13491,0.15777211244181993,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.1809422892021979
english,arousal_mean,2017,0.19993088673262174,1741,0.1580718264711284,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.18057819915733775
english,arousal_mean,2020,0.2537328431943557,6,0.13348826985210882,-0.00036409004486019056,0.9149478196403421,-0.21377394445921846,0.06370350779155894,0.17948592902275717
english,dominance_mean,1900,0.4954666569620806,20,0.04636115525899348,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.49573121272267745
english,dominance_mean,1901,0.5059934221343282,15,0.032380593680946874,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.4958111171427668
english,dominance_mean,1902,0.5266631617469391,8,0.02014039039128623,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.49589102156285625
english,dominance_mean,1903,0.4757360838557282,20,0.034273155035837055,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.4959709259829457
english,dominance_mean,1905,0.5069320678484126,82,0.04746125381908657,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.4961307348231244
english,dominance_mean,1910,0.4993343409936077,13,0.03512421739869644,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.49653025692357144
english,dominance_mean,1912,0.5134294143678746,17,0.06752333426810436,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.4966900657637503
english,dominance_mean,1950,0.4730079365079365,3,0.007058794362592205,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.4997264337271475
english,dominance_mean,1951,0.4880240820535395,40,0.048550084713764895,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.49980633814723685
english,dominance_mean,1952,0.4807031449713527,8,0.029258677741026473,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.4998862425673263
english,dominance_mean,1953,0.47337798573975043,4,0.024852928766189376,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.4999661469874157
english,dominance_mean,1954,0.49633389115114185,6,0.05414291221510636,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5000460514075051
english,dominance_mean,1955,0.48142582761999,15,0.03500551146425098,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5001259558275944
english,dominance_mean,1956,0.5066582567835065,39,0.05560186178711095,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5002058602476839
english,dominance_mean,1957,0.5266663000092825,10,0.053648342759146976,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5002857646677733
english,dominance_mean,1958,0.5136702073244063,14,0.030783227661095272,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5003656690878626
english,dominance_mean,1959,0.4964946828737679,16,0.033610248352418666,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.500445573507952
english,dominance_mean,1960,0.5000317427340688,38,0.03902617300763481,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5005254779280415
english,dominance_mean,1961,0.4820406427450141,17,0.07447081760229439,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5006053823481309
english,dominance_mean,1962,0.5075788815035445,26,0.036684188355062826,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5006852867682203
english,dominance_mean,1963,0.5039482977033828,94,0.0370762458505728,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5007651911883096
english,dominance_mean,1964,0.49456048165997096,42,0.04668237583125176,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5008450956083991
english,dominance_mean,1965,0.47906506881466226,20,0.03661872575860257,7.990442008940037e-05,0.34391281455281675,0.24600912884581222,0.03218116277812389,0.5009250000284885
