year,value,count,std,predicted
1998.0,0.38364211309523805,8,0.10489206877959949,0.4139252852349576
1999.0,0.4064095238095238,5,0.1259932807840207,0.4141238611411478
2000.0,0.41106410256410253,13,0.09887238170109924,0.41432243704733807
2001.0,0.41927023809523806,24,0.07220464306834454,0.4145210129535283
2002.0,0.40938382352941177,34,0.07452105531282828,0.4147195888597185
2004.0,0.41361166666666666,120,0.07789646174014572,0.41511674067209897
2005.0,0.42246378848728244,83,0.07244909712664893,0.4153153165782892
2006.0,0.45870755889132514,77,0.12151275697902678,0.4155138924844794
2007.0,0.4279387103174603,70,0.0857888360119033,0.4157124683906696
2008.0,0.42671729403416253,79,0.0807055896650361,0.4159110442968599
2009.0,0.42130899349158585,133,0.07350997599009323,0.4161096202030501
2010.0,0.4345791083916084,24,0.08104079593473938,0.4163081961092403
2011.0,0.3992761699107589,73,0.06260644161401306,0.4165067720154305
2012.0,0.4209929685364387,67,0.06402619441772052,0.4167053479216208
2013.0,0.41601305274354566,180,0.0687285118068079,0.416903923827811
2014.0,0.4162600141854379,59,0.07228036282960251,0.4171024997340012
2015.0,0.3874814814814815,12,0.06952881877666892,0.4173010756401914
2016.0,0.4084981264255458,31,0.08098482883046342,0.4174996515463817
