year,value,count,std,predicted
1978.0,0.12779651749999998,4,0.09266412967133386,0.1409239161990028
1980.0,0.0873746733333333,3,0.0943584577063367,0.1475258900411065
1982.0,0.23866382349999993,4,0.14390096936733962,0.15412786388320932
1983.0,0.13338672874999996,4,0.0449902659167511,0.15742885080426117
1985.0,0.09157634666666663,4,0.04324306974648385,0.16403082464636487
1990.0,0.28082209625,4,0.13868115186492921,0.18053575925162235
1991.0,0.3000599912878788,3,0.18947519788032313,0.1838367461726742
1992.0,0.3265146931933333,5,0.12454857999076287,0.18713773309372606
1993.0,0.07445644449999997,10,0.08135700313515337,0.1904387200147779
1994.0,0.30199540628571425,3,0.08226164877776784,0.19373970693582887
1995.0,0.09070896333333334,9,0.08580354885559062,0.19704069385688072
1996.0,0.23416066696296292,6,0.1324420533638805,0.20034168077793257
1997.0,0.11580586039285709,14,0.10792642287041934,0.20364266769898443
1998.0,0.2521970896607991,13,0.1684034948278993,0.2069436546200354
1999.0,0.15477687101405377,22,0.09052568928309422,0.21024464154108724
2000.0,0.20627533646136362,22,0.13883735560194724,0.2135456284621391
2001.0,0.1528982566111111,21,0.13570244335732326,0.21684661538319094
2002.0,0.16584995181537174,24,0.08813714583091278,0.2201476023042419
2003.0,0.20789503410963717,42,0.17773952434855675,0.22344858922529376
2004.0,0.2528277994963531,22,0.11283169522596606,0.2267495761463456
2005.0,0.17191210874822133,46,0.09798304156954829,0.23005056306739746
2006.0,0.20508843101982827,61,0.10922769431851598,0.23335154998844843
2007.0,0.24477241456932758,52,0.11358138364216629,0.23665253690950028
2008.0,0.2363460828892819,66,0.13044958675238708,0.23995352383055213
2009.0,0.24943325939945976,7,0.14149990963334713,0.24325451075160398
2010.0,0.23941553532622026,46,0.12645031578472635,0.24655549767265494
2011.0,0.20623508234683005,20,0.0988825021363241,0.2498564845937068
2012.0,0.3170548364384294,19,0.07517076480796256,0.25315747151475865
2013.0,0.29886224513431514,52,0.10513466588734709,0.2564584584358105
2014.0,0.28343349732835704,165,0.10221237493214835,0.25975944535686146
2015.0,0.2648279793351336,157,0.0973276586258561,0.2630604322779133
2016.0,0.2837252309967024,42,0.1124378773461157,0.26636141919896517
