year,value,count,std,predicted
1980.0,0.1263998870068027,7,0.08961533558291387,0.09528175448349896
1982.0,0.10034212443660745,18,0.028699028447549037,0.09661130922530492
1986.0,0.092138915,3,0.0,0.09927041870891684
1988.0,0.04909212702020203,3,0.057651234607988044,0.10059997345072302
1989.0,0.10389683650725018,17,0.06063514178261645,0.101264750821626
1990.0,0.08616442110828942,16,0.06791568912685882,0.10192952819252898
1991.0,0.127744795049388,13,0.16863334475197636,0.10259430556343196
1992.0,0.08391632731673955,10,0.06068904783995896,0.10325908293433494
1993.0,0.14118288674306081,6,0.1071835340465625,0.10392386030523793
1994.0,0.08763807347500153,14,0.07527232845707058,0.1045886376761409
1995.0,0.12429089358568965,13,0.11090776062068775,0.10525341504704389
1996.0,0.07488997947786931,16,0.08514921994802131,0.10591819241794687
1997.0,0.1018057418113079,28,0.056373793779240226,0.10658296978884985
1998.0,0.10795239056377007,63,0.07109102527279063,0.10724774715975283
1999.0,0.10621805018051712,159,0.05886183208985494,0.1079125245306558
2000.0,0.11411167105787098,25,0.09284178967994614,0.10857730190155879
2001.0,0.12369425547379255,35,0.08143221269589121,0.10924207927246177
2002.0,0.10731398416514812,69,0.0704509707974153,0.10990685664336475
2003.0,0.10676397722878653,46,0.12407817949472243,0.11057163401426773
2004.0,0.10923492302877826,94,0.11675963775252818,0.11123641138517071
2005.0,0.11247547164976072,158,0.06953100231602907,0.11190118875607369
2006.0,0.1325248202719631,168,0.12775537520415223,0.11256596612697667
2007.0,0.1211567530704155,240,0.1116302944780982,0.11323074349787965
2008.0,0.11579456100931498,263,0.09073751527446708,0.11389552086878263
2009.0,0.11174378387623461,245,0.09144178530671175,0.11456029823968561
2010.0,0.09759919014192159,172,0.07547631847183707,0.11522507561058859
2011.0,0.1044014201982251,244,0.07449348714053222,0.11588985298149179
2012.0,0.12546491230306303,286,0.08107067789124917,0.11655463035239477
2013.0,0.130808072917376,111,0.1363500062169379,0.11721940772329775
2014.0,0.11023284792418958,73,0.10794986251770684,0.11788418509420073
2015.0,0.17586937780928263,51,0.1560409985214455,0.11854896246510371
2016.0,0.06911658940371054,12,0.06424733704653131,0.1192137398360067
2017.0,0.11636078146987679,85,0.07133437189187239,0.11987851720690967
