year,value,count,std,predicted
1991.0,0.4903888888888888,6,0.0039464001411506945,0.4982730470211205
1996.0,0.5073333333333333,3,0.0,0.49030271938524006
1998.0,0.4983392181660743,4,0.04023375212345281,0.48711458833088805
1999.0,0.5091999999999999,3,0.18429020592532858,0.48552052280371205
2002.0,0.4213452380952381,6,0.07906525871743177,0.4807383262221836
2004.0,0.4944374149659864,7,0.11125157943212273,0.4775501951678316
2005.0,0.4268416666666666,9,0.08580761912557647,0.4759561296406556
2006.0,0.5307912878787878,8,0.2217799160654071,0.47436206411347914
2007.0,0.42556666666666665,9,0.15517718098998964,0.47276799858630314
2008.0,0.5459011538461539,10,0.17457171845722458,0.47117393305912714
2009.0,0.4565666666666666,15,0.06327056883695913,0.46957986753195113
2010.0,0.43533928571428576,14,0.14069010112961328,0.46798580200477513
2011.0,0.44764444444444434,3,0.07767285621497774,0.46639173647759913
2013.0,0.5277999999999998,5,0.18610803314204352,0.4632036054232467
2014.0,0.3688179469109701,11,0.1143295786797782,0.4616095398960707
2015.0,0.5162323377889168,17,0.13204282659041827,0.4600154743688947
