year,value,count,std,predicted
1960.0,0.33388029104761907,3,0.036872476170551005,0.2940206836149959
1970.0,0.28960313857597336,9,0.1114106169449995,0.28558891422877264
1971.0,0.31821544271634533,17,0.11504654770336098,0.2847457372901503
1972.0,0.2924270290343915,12,0.09604886643237313,0.28390256035152794
1974.0,0.29443748383333335,5,0.20161902273354063,0.28221620647428325
1975.0,0.27123535797915854,29,0.08417216234483425,0.2813730295356609
1976.0,0.2981906311203927,14,0.0851468457442784,0.28052985259703855
1977.0,0.30590156444317257,13,0.10552168882595366,0.2796866756584162
1978.0,0.25439999675389896,25,0.0740924067823866,0.27884349871979386
1980.0,0.2776581520889577,105,0.07360029071264952,0.27715714484254916
1981.0,0.2361409322355162,26,0.07689282637609503,0.2763139679039268
1982.0,0.26658520592786283,33,0.09387237889951389,0.27547079096530447
1983.0,0.2588968518061894,157,0.09357603057467254,0.2746276140266821
1984.0,0.27679224828487137,68,0.08614163611331994,0.2737844370880598
1985.0,0.25031183500876175,115,0.07855165012331154,0.27294126014943765
1986.0,0.2815793957160527,119,0.08756012844198724,0.2720980832108153
1987.0,0.2721581010210479,239,0.09541414665442348,0.27125490627219295
1988.0,0.23746880587522082,271,0.08574326669481944,0.2704117293335706
1989.0,0.2575720815661802,500,0.08359670601853478,0.26956855239494826
1990.0,0.27153862701783166,362,0.08687160736182249,0.2687253754563259
1991.0,0.25630892161618196,403,0.10044611862774472,0.26788219851770356
1992.0,0.24613640569972556,636,0.08281706860812206,0.2670390215790812
1993.0,0.25122336540341106,465,0.09239453435245247,0.26619584464045887
1994.0,0.2602776383821762,737,0.08989479590156686,0.2653526677018365
1995.0,0.2551527578080079,695,0.08665267104302717,0.2645094907632142
1996.0,0.25218030309256234,864,0.0881030547211009,0.2636663138245918
1997.0,0.2539522523166022,1046,0.08838727336263283,0.2628231368859695
1998.0,0.25550352243669977,1340,0.09240979168213133,0.26197995994734713
1999.0,0.2572755312961535,1226,0.08817921366003693,0.2611367830087248
2000.0,0.25642995795118706,2190,0.08802736624528912,0.26029360607010243
2001.0,0.2684987228087669,1801,0.09238451362918135,0.2594504291314801
2002.0,0.2584653838900827,2089,0.09133752003292722,0.25860725219285774
2003.0,0.2585072002188362,3434,0.09052931561355339,0.2577640752542356
2004.0,0.2590662756317026,3087,0.08888147552468109,0.25692089831561327
2005.0,0.2609972998696033,4179,0.09313949556061366,0.2560777213769909
2006.0,0.26346300479143947,6103,0.09314264835563098,0.25523454443836857
2007.0,0.2612265379795522,5600,0.09177963950087897,0.2543913674997462
2008.0,0.2575035913870285,4819,0.09231583748034614,0.2535481905611239
2009.0,0.25851141964261554,4300,0.0933032635091782,0.25270501362250153
2010.0,0.2608282178210875,6570,0.0932754589888416,0.2518618366838792
2011.0,0.25524277082711005,5143,0.0891053157703608,0.25101865974525683
2012.0,0.2528746777628817,2859,0.08857768726091525,0.2501754828066345
2013.0,0.25462971929336536,2274,0.08955317028275259,0.24933230586801214
2014.0,0.26103911806964486,2634,0.09393052631819174,0.2484891289293898
2015.0,0.2574916664223332,3341,0.09659630272081299,0.24764595199076744
2016.0,0.2577147569404555,2212,0.09445466876677194,0.2468027750521451
2017.0,0.25463108322400774,156,0.08584972674941349,0.24595959811352275
