year,value,count,std,predicted
1999.0,0.5148125,4,0.08067872886744477,0.5078367345727264
2001.0,0.4479800000000001,5,0.1108668210061063,0.5014524419298239
2003.0,0.5218424358974358,5,0.14288126977280893,0.49506814928692044
2005.0,0.47810510510510507,6,0.1346172426483118,0.4886838566440179
2006.0,0.507481737012987,8,0.153301980099511,0.48549171032256666
2007.0,0.4850428571428571,5,0.1523421029345814,0.4822995640011154
2008.0,0.46647962962962963,9,0.11969393207904569,0.47910741767966414
2009.0,0.4401393423398067,17,0.12981383920708917,0.4759152713582129
2010.0,0.5362706722689076,10,0.15063571101841883,0.4727231250367616
2011.0,0.5135000000000001,4,0.06101639124038721,0.46953097871530947
2012.0,0.5263703703703703,3,0.1489652098473197,0.4663388323938582
2013.0,0.3772028571428572,5,0.14849429536215203,0.46314668607240694
2014.0,0.43598717948717947,3,0.11884460002303475,0.4599545397509557
2015.0,0.47993511904761904,8,0.10001769392984612,0.4567623934295044
2016.0,0.4267321428571429,7,0.047623984491110424,0.45357024710805316
