year,value,count,std,predicted
2005.0,0.18209045391566997,43,0.0853742338173685,0.13341929519231766
2006.0,0.09964089049999997,10,0.062302041008088685,0.1323727924705831
2007.0,0.11612976103189032,15,0.08536073779577683,0.13132628974884808
2008.0,0.12677457573158674,34,0.07936513422898271,0.13027978702711351
2009.0,0.1838420957936508,7,0.16870569800585397,0.12923328430537895
2010.0,0.11205333049909229,31,0.056442404080695834,0.12818678158364394
2011.0,0.085644352345679,18,0.05619333359684781,0.12714027886190937
2012.0,0.1042928609581268,17,0.05642686332511402,0.1260937761401748
2014.0,0.11160438964405789,78,0.06587126322812911,0.12400077069670523
2015.0,0.13846221017997526,88,0.06812537941267824,0.12295426797497067
2016.0,0.12163403051998685,73,0.06591939465617142,0.12190776525323566
2017.0,0.1456074006666667,3,0.1606837136553989,0.12086126253150109
