year,value,count,std,predicted
1991.0,0.1611288683333333,6,0.025043048324954707,0.07772930385874233
1996.0,-0.024264231666666598,3,0.0,0.10044042624970295
1998.0,0.09982116113560748,4,0.24732709506045777,0.10952487520608756
1999.0,0.15196509000000005,3,0.3076154796797508,0.11406709968427897
2002.0,0.07979653666666667,6,0.08898944494095397,0.127693773118855
2004.0,0.14841034242857137,7,0.11731175265323542,0.1367782220752396
2005.0,0.03782726703703701,9,0.14632384929672318,0.1413204465534328
2006.0,0.21832491837689388,8,0.15630957157114256,0.1458626710316242
2007.0,0.1336352298333333,9,0.14760448249535363,0.15040489550981562
2008.0,0.26529705877692306,10,0.1312463170696968,0.1549471199880088
2009.0,0.21698434319999998,15,0.18469016177516062,0.15948934446620022
2010.0,0.2005918156954887,14,0.22798542294512392,0.1640315689443934
2011.0,-0.0029244372222221662,3,0.039338948970539155,0.16857379342258483
2013.0,0.38779226299999997,5,0.4024090524168643,0.17765824237896943
2014.0,0.08573844214117922,11,0.13128190197385498,0.18220046685716085
2015.0,0.13734027294428874,17,0.13864929989342556,0.18674269133535226
