year,value,count,std,predicted
1955.0,0.14642855601851848,3,0.08414170678991714,0.12355739583981906
1956.0,0.11196034947845804,7,0.0321739024800468,0.12370735452796938
1958.0,0.149310843364748,12,0.03769752199361933,0.12400727190427002
1959.0,0.14543423525131116,8,0.051584420213308044,0.12415723059242034
1960.0,0.12148109946581191,6,0.062144158860692814,0.12430718928057066
1961.0,0.11278475731706675,11,0.0509337775202184,0.12445714796872098
1968.0,0.14927809465614297,13,0.0929909206374338,0.12550685878577322
1971.0,0.09480803172619043,4,0.02911580907850863,0.12595673485022418
1972.0,0.11687673949865365,20,0.042235634823632164,0.1261066935383745
1973.0,0.10223227739682535,5,0.04331986849483441,0.12625665222652482
1974.0,0.1260594054358547,26,0.050357778176863564,0.12640661091467514
1975.0,0.12351039306462394,33,0.04005581755095032,0.12655656960282546
1976.0,0.10891720239987396,24,0.04051144266565576,0.12670652829097578
1977.0,0.12796644755850253,24,0.04108904136109775,0.1268564869791261
1978.0,0.09783566444628881,23,0.03848760653426306,0.12700644566727642
1979.0,0.12087219336433941,24,0.042862262961971626,0.12715640435542674
1980.0,0.11177135146828096,18,0.04413568216718754,0.12730636304357712
1981.0,0.14316069668395187,39,0.05266572254092194,0.12745632173172744
1982.0,0.13697299114329498,20,0.03858039980522287,0.12760628041987776
1983.0,0.1302446331559057,11,0.05039155106700731,0.12775623910802808
1984.0,0.13324205457812263,61,0.058939604181925044,0.1279061977961784
1985.0,0.14005984981677716,58,0.049370046728854304,0.12805615648432872
1986.0,0.13522450537146719,52,0.07666256843185767,0.12820611517247904
1987.0,0.13807813977673614,129,0.05594276982092111,0.12835607386062936
1988.0,0.11776854033073002,235,0.04538946961580468,0.12850603254877968
1989.0,0.12321194808063766,156,0.05135246985803416,0.12865599123693
1990.0,0.13718192033427615,183,0.056182938129414835,0.12880594992508032
1991.0,0.12206733425566524,237,0.052006112332192794,0.12895590861323064
1992.0,0.14565192214227796,108,0.07644157397735464,0.12910586730138096
1993.0,0.13145065993766958,216,0.06346399306802487,0.12925582598953128
1994.0,0.13177186927041923,320,0.055279544091775365,0.1294057846776816
1995.0,0.12283039973398192,452,0.046117879020499054,0.12955574336583192
1996.0,0.13216257927561742,292,0.06537039076782415,0.12970570205398224
1997.0,0.12874332031512137,394,0.05283581711550376,0.12985566074213256
1998.0,0.13323390476788372,773,0.0640986998258613,0.13000561943028288
1999.0,0.1272392179782933,692,0.0529319715307151,0.1301555781184332
2000.0,0.1283469241733233,728,0.05138059067378782,0.13030553680658352
2001.0,0.1277201939987168,954,0.05533566522358618,0.13045549549473384
2002.0,0.1305480412094069,926,0.05793436585026759,0.13060545418288416
2003.0,0.12999775368519687,2298,0.05355507193474519,0.13075541287103448
2004.0,0.1303219711369975,1388,0.05233578019789812,0.1309053715591848
2005.0,0.12899278315377014,2251,0.05330013732794197,0.13105533024733512
2006.0,0.12894612562343624,2709,0.05517871604795377,0.13120528893548544
2007.0,0.12979904747836574,4541,0.058251803330899764,0.13135524762363576
2008.0,0.13199542030170985,3537,0.061630739591909976,0.13150520631178614
2009.0,0.13157861952355446,2169,0.058382791305842896,0.13165516499993646
2010.0,0.12850691362862104,2521,0.05710985936222514,0.13180512368808678
2011.0,0.13057443261911858,1671,0.055642144098809444,0.1319550823762371
2012.0,0.1406933672127512,1006,0.06731685785445839,0.13210504106438742
2013.0,0.1317641252678848,1168,0.062481168615031425,0.13225499975253774
2014.0,0.1335832335903422,1523,0.06447551990729002,0.13240495844068806
2015.0,0.1360085471043543,796,0.07833403121715347,0.13255491712883838
2016.0,0.13457297994880213,784,0.06558905030607096,0.1327048758169887
2017.0,0.13999772023390533,67,0.04372200318325859,0.13285483450513902
