year,value,count,std,predicted
1955.0,0.25597199598148146,3,0.054051359355546225,0.2304536006265778
1956.0,0.21475761603287982,7,0.0984529561823796,0.2304011198445596
1958.0,0.20078698124159844,12,0.07092664030230382,0.23029615828052324
1959.0,0.25794062081314517,8,0.15094985936063862,0.23024367749850505
1960.0,0.28108327796866095,6,0.06804424460753915,0.23019119671648686
1961.0,0.2402768010725764,11,0.06358177285272237,0.23013871593446866
1968.0,0.2543124141893632,13,0.07867414548499575,0.22977135046034136
1971.0,0.22324139815873015,4,0.03216051540285457,0.2296139081142868
1972.0,0.22350543392680305,20,0.0788942830566802,0.2295614273322686
1973.0,0.1949632290666667,5,0.03235426530504492,0.22950894655025045
1974.0,0.23148080300680643,26,0.06315507793613051,0.22945646576823225
1975.0,0.22282502664244608,33,0.07380163335313912,0.22940398498621406
1976.0,0.21630452101593525,24,0.05517446183060721,0.22935150420419587
1977.0,0.2500396433003809,24,0.07907424552697954,0.22929902342217767
1978.0,0.22773759714305794,23,0.06437650017660902,0.22924654264015948
1979.0,0.2161508057854614,24,0.06377203719876358,0.2291940618581413
1980.0,0.19760708634058177,18,0.05766517292877544,0.22914158107612312
1981.0,0.23948756416565906,39,0.11151675091051094,0.22908910029410495
1982.0,0.21258236000235078,20,0.07056978135764055,0.22903661951208676
1983.0,0.20860411694589426,11,0.09563798861389951,0.22898413873006856
1984.0,0.23611904941950104,61,0.08994689617532704,0.22893165794805037
1985.0,0.23873832111257304,58,0.09154943975559056,0.22887917716603218
1986.0,0.21985102661137956,52,0.07275290971373365,0.22882669638401398
1987.0,0.22967729315591054,129,0.08290478815429007,0.2287742156019958
1988.0,0.2171455206672005,235,0.06436253623396154,0.22872173481997762
1989.0,0.20719262943352923,156,0.07877194909564013,0.22866925403795943
1990.0,0.2341232703546024,183,0.09491282003936946,0.22861677325594126
1991.0,0.2185108518294583,237,0.08009603451090544,0.22856429247392307
1992.0,0.22250264185482638,108,0.10598901458714827,0.22851181169190488
1993.0,0.2270393645255234,216,0.08703415699339923,0.22845933090988668
1994.0,0.23823400380512108,320,0.09111527188140361,0.2284068501278685
1995.0,0.22639976897238298,452,0.07594891231026824,0.2283543693458503
1996.0,0.23391732337440757,292,0.08630405808399438,0.22830188856383213
1997.0,0.21908072847459434,394,0.07248330502976578,0.22824940778181393
1998.0,0.23200801980356733,773,0.0884860971787153,0.22819692699979577
1999.0,0.23609287665654438,692,0.08880419045471574,0.22814444621777757
2000.0,0.22053022496964803,728,0.07220262999276351,0.22809196543575938
2001.0,0.23170584048865311,954,0.08677776807453862,0.2280394846537412
2002.0,0.2238123597411657,926,0.08500562998680103,0.227987003871723
2003.0,0.2296421351688377,2298,0.08229162592690178,0.2279345230897048
2004.0,0.22610226011473183,1388,0.07933437886533709,0.22788204230768663
2005.0,0.22845706953233733,2251,0.08240597250894761,0.22782956152566844
2006.0,0.23063133639320607,2709,0.08243995984604247,0.22777708074365027
2007.0,0.23056137491874698,4541,0.08052423028426288,0.22772459996163208
2008.0,0.22780201085573631,3537,0.0828652689180006,0.22767211917961389
2009.0,0.23123649379411046,2169,0.0846973339593866,0.2276196383975957
2010.0,0.22810559300850633,2521,0.08128407023570151,0.2275671576155775
2011.0,0.2297926960315733,1671,0.08280067529051703,0.2275146768335593
2012.0,0.22887694644428608,1006,0.08857680615767577,0.22746219605154114
2013.0,0.2323551641392587,1168,0.08543422393851476,0.22740971526952294
2014.0,0.23244759483609923,1523,0.09257288521966384,0.22735723448750478
2015.0,0.22791671782871387,796,0.0932950440792603,0.22730475370548658
2016.0,0.2319233472643706,784,0.08784044271378283,0.2272522729234684
2017.0,0.2484266269897012,67,0.07847650351273017,0.2271997921414502
