year,value,count,std,predicted
1978.0,0.11755966338095236,3,0.0412711561605275,0.11899519363356337
1996.0,0.10599071985714283,4,0.09532758542857145,0.15616008152243577
1997.0,0.09619717757051277,6,0.04750054449844024,0.1582247975162625
1999.0,0.073588235,4,0.07766599190840512,0.1623542295039151
2000.0,0.3117636527222223,3,0.35194046580340127,0.16441894549774094
2003.0,0.2411692897455649,8,0.0935256195201828,0.17061309347922027
2005.0,0.11552388200341787,10,0.15176563402871812,0.17474252546687197
2006.0,0.26205237906076123,12,0.15255874654328078,0.1768072414606987
2007.0,0.18278214515115282,10,0.06815369051111851,0.17887195745452455
2008.0,0.24144033658636876,15,0.16130842134012505,0.1809366734483513
2009.0,0.16401006657142855,10,0.13231505017476192,0.18300138944217714
2011.0,0.16613293018497804,8,0.11091852243200205,0.18713082142982973
2013.0,0.202443106362597,13,0.13342723225282246,0.19126025341748232
2014.0,0.1627275286328025,20,0.07911034870513822,0.19332496941130906
2015.0,0.21143563355655565,22,0.12847353484682475,0.1953896854051349
2016.0,0.1348695131020214,9,0.09838336070872535,0.19745440139896164
