year,value,count,std,predicted
2000.0,0.5474181818181818,3,0.05197461872621618,0.50128061173886
2001.0,0.5118882539682539,35,0.11022165401309822,0.49668060799843694
2002.0,0.38825,4,0.026846787517317592,0.49208060425801214
2003.0,0.54253,10,0.11431863035793238,0.48748060051758735
2004.0,0.4607251082251082,11,0.0579691736866928,0.48288059677716433
2005.0,0.5355852813852814,11,0.1163732930504021,0.47828059303673953
2006.0,0.5091685714285715,20,0.14527532437431045,0.47368058929631474
2007.0,0.4478682539682539,9,0.07738060204133146,0.4690805855558917
2008.0,0.41787413419913416,18,0.06956075953261952,0.4644805818154669
2009.0,0.47276518552875696,105,0.10641686331055267,0.4598805780750421
2010.0,0.42054533931739124,36,0.10378846728291453,0.4552805743346191
2011.0,0.44138514109347443,27,0.1546511186293299,0.4506805705941943
2012.0,0.46021151744168987,87,0.10915246587041498,0.4460805668537695
2013.0,0.38124619047619046,10,0.05597921252636381,0.4414805631133465
2014.0,0.4027594444444444,25,0.09941697690569706,0.4368805593729217
2015.0,0.4344678485403484,12,0.13396244532432935,0.4322805556324969
2016.0,0.4924794871794872,13,0.11503377003238328,0.4276805518920739
2017.0,0.45208250000000005,10,0.12177002461949875,0.4230805481516491
