year,value,count,std,predicted
1966.0,0.46092424242424224,4,0.013943883774064681,0.4800380323999192
1986.0,0.4548321988795519,10,0.10064218709956214,0.48016161752837666
1987.0,0.4618769337038567,13,0.04964552869666803,0.48016779678479954
1988.0,0.4894736010902677,9,0.06507315953077174,0.4801739760412224
1990.0,0.5311366071428572,6,0.07871701579843934,0.4801863345540682
1992.0,0.49352391975308635,3,0.015310279739746975,0.48019869306691393
1993.0,0.48685294117647065,5,0.03306630645895267,0.4802048723233368
1994.0,0.4947948250007073,11,0.038766711147771166,0.48021105157975963
1995.0,0.4838044112204999,20,0.052236915535751244,0.4802172308361825
1996.0,0.48848538209825254,15,0.07947232572631684,0.4802234100926054
1997.0,0.48082577233555485,12,0.09162998949068886,0.48022958934902826
1998.0,0.47481881513591495,22,0.05806222099986203,0.48023576860545114
1999.0,0.47564015390382114,31,0.08324343651703713,0.480241947861874
2000.0,0.46991005727995194,15,0.09128311579432284,0.4802481271182969
2001.0,0.48354258774045256,51,0.0528073770694336,0.4802543063747198
2002.0,0.4872435316149393,33,0.04300931203213733,0.48026048563114265
2003.0,0.47322884143266764,53,0.06644967869240516,0.48026666488756553
2004.0,0.46609850351280463,102,0.07385566992637901,0.4802728441439884
2005.0,0.47765034130023415,66,0.0884617752976402,0.48027902340041123
2006.0,0.47031405197546916,131,0.06802542349289792,0.4802852026568341
2007.0,0.49116583087369353,98,0.08427878579454418,0.480291381913257
2008.0,0.49402578207574244,171,0.06209689929631531,0.48029756116967987
2009.0,0.47956152055962337,216,0.07690903398917617,0.48030374042610274
2010.0,0.48454880749167706,146,0.0637618691249416,0.4803099196825256
2011.0,0.48085136037352455,156,0.07091067772010885,0.4803160989389485
2012.0,0.4684799378088129,72,0.0639738056852931,0.4803222781953714
2013.0,0.47660743246695303,30,0.09731447642643694,0.48032845745179426
2014.0,0.5009848189849153,58,0.07637735614585832,0.48033463670821713
2015.0,0.45843842583792277,32,0.06455741456247423,0.48034081596463996
2016.0,0.47615925486473654,7,0.0960244105633647,0.48034699522106283
2017.0,0.4721011453263782,21,0.06947532873844371,0.4803531744774857
