year,value,count,std,predicted
1993.0,0.13518360749999997,4,0.03648692909228472,0.1507938467347384
1998.0,0.2182092609097222,4,0.06850152414350448,0.1526888482996499
2000.0,0.083583459047619,3,0.051950478462899956,0.15344684892561444
2002.0,0.06829509166666664,3,0.07616259394902783,0.15420484955157898
2003.0,0.11122564095238092,7,0.05591620139289943,0.1545838498645613
2004.0,0.2081530732,5,0.07475960597770388,0.15496285017754363
2005.0,0.2578280134090909,11,0.1351911694912649,0.15534185049052596
2006.0,0.1715630766785714,22,0.09757240225658481,0.15572085080350817
2007.0,0.1469970732291666,16,0.06652675454094444,0.1560998511164905
2008.0,0.1937865864130252,17,0.13958794538597666,0.15647885142947282
2009.0,0.1670514146944444,8,0.08183667067760092,0.15685785174245515
2010.0,0.14495649396696697,9,0.06406331571956002,0.15723685205543736
2011.0,0.17947439798290596,13,0.09739294736217761,0.15761585236841968
2012.0,0.13529073943697476,17,0.05049248158115414,0.157994852681402
2014.0,0.11345984263157889,19,0.04680107285079075,0.15875285330736655
2015.0,0.15685484145,10,0.04432469649155061,0.15913185362034887
