year,value,count,std,predicted
1978.0,0.299051878595238,3,0.060133921370136616,0.3123307125706507
1996.0,0.2328806048928571,4,0.03342648007142861,0.33843394288117246
1997.0,0.29090264280769235,6,0.1105275590843302,0.33988412234286836
1999.0,0.2913574821041667,4,0.102691652311782,0.3427844812662597
2000.0,0.5152200916666666,3,0.44366850958520904,0.34423466072795517
2003.0,0.44909046664985997,8,0.07177008677764228,0.3485851991130424
2005.0,0.3301103599666629,10,0.11744184817030419,0.3514855580364338
2006.0,0.4218601781660003,12,0.16674082058951398,0.35293573749812923
2007.0,0.3550944366320192,10,0.106022223587267,0.35438591695982513
2008.0,0.41770408883848803,15,0.17271080375932943,0.3558360964215206
2009.0,0.26698200511428566,10,0.194573850513937,0.35728627588321604
2011.0,0.38205514015679826,8,0.16661707210485516,0.3601866348066074
2013.0,0.3651226984653159,13,0.17866122178670157,0.36308699372999875
2014.0,0.3390624512463418,20,0.17278308555012448,0.36453717319169465
2015.0,0.3564133814309024,22,0.1670054505009842,0.3659873526533901
2016.0,0.30651048346455706,9,0.09851565956426882,0.367437532115086
