year,value,count,std,predicted
2000.0,0.2799482198484848,3,0.06928753997447716,0.22638964583267818
2001.0,0.17932463987301586,35,0.08319891814759572,0.22280718250506126
2002.0,0.0516680124999999,4,0.019332247560912532,0.21922471917744435
2003.0,0.22107623433333332,10,0.19276125857046775,0.21564225584982744
2004.0,0.19530042509523804,11,0.1806265569831378,0.21205979252221052
2005.0,0.24960384975541122,11,0.16566317112834833,0.20847732919459272
2006.0,0.2807188718214286,20,0.21293009206503213,0.2048948658669758
2007.0,0.2861731956296296,9,0.13130304080667124,0.2013124025393589
2008.0,0.23389306022823467,18,0.1610378423499822,0.19772993921174198
2009.0,0.19473490358324053,105,0.09017891740024048,0.19414747588412506
2010.0,0.18380832378164927,36,0.14809697583506934,0.19056501255650815
2011.0,0.18795239628865373,27,0.11239351964314759,0.18698254922889035
2012.0,0.18659712458129657,87,0.08364862032723176,0.18340008590127344
2013.0,0.18095819547619044,10,0.15481311990606733,0.17981762257365652
2014.0,0.13739691935555554,25,0.08448978639254097,0.1762351592460396
2015.0,0.19691646809089516,12,0.06444566085455725,0.1726526959184227
2016.0,0.1920015098868778,13,0.13014235651464887,0.1690702325908049
2017.0,0.08882438573366662,10,0.16835059574266859,0.16548776926318798
